"code","id","instrument","Date","satellite_id","strip_id","quality_category","clear_confidence_percent","clear_percent","sun_elevation","sun_azimuth","view_angle"
"YLT","20201116_161115_76_1064","PS2.SD",2020-11-16,"1064","3904648","standard",99,99,33.1,167.4,3
"YLT","20201117_151531_06_2231","PSB.SD",2020-11-17,"2231","3907585","standard",99,99,28.9,152.5,0.3
"YLT","20201117_151533_27_2231","PSB.SD",2020-11-17,"2231","3907585","standard",99,99,29,152.4,0.3
"YLT","20201117_160521_29_2274","PSB.SD",2020-11-17,"2274","3907252","standard",100,100,32.3,165.1,4
"YLT","20201117_160636_19_2412","PSB.SD",2020-11-17,"2412","3907774","standard",99,99,32.4,165.1,5
"YLT","20201118_153959_1010","PS2",2020-11-18,"1010","3910481","standard",100,100,30.5,158.1,5
"YLT","20201118_154000_1010","PS2",2020-11-18,"1010","3910481","standard",99,99,30.5,158.1,5
"YLT","20201119_152012_24_227e","PSB.SD",2020-11-19,"227e","3913239","standard",98,98,28.5,153.1,5.5
"YLT","20201119_152014_49_227e","PSB.SD",2020-11-19,"227e","3913239","standard",98,98,28.7,153.1,5.4
"YLT","20201119_153643_02_106d","PS2.SD",2020-11-19,"106d","3914053","standard",99,99,30.1,157.4,5
"YLT","20201119_153727_1025","PS2",2020-11-19,"1025","3914800","standard",99,99,30.2,157.9,1.1
"YLT","20201120_151533_68_2251","PSB.SD",2020-11-20,"2251","3916055","standard",99,99,28.4,153.1,4.9
"YLT","20201120_151535_93_2251","PSB.SD",2020-11-20,"2251","3916055","standard",99,99,28.5,153.1,4.9
"YLT","20201120_160109_84_2426","PSB.SD",2020-11-20,"2426","3917416","standard",99,99,31.7,165,4.9
"YLT","20201120_160112_11_2426","PSB.SD",2020-11-20,"2426","3917416","standard",99,99,31.8,164.9,5
"YLT","20201120_160610_67_241c","PSB.SD",2020-11-20,"241c","3916079","standard",99,99,31.7,165,5
"YLT","20201121_160323_61_2408","PSB.SD",2020-11-21,"2408","3919470","standard",99,99,31.4,165,1
"YLT","20201121_160325_89_2408","PSB.SD",2020-11-21,"2408","3919470","standard",99,99,31.5,164.9,1
"YLT","20201123_154049_0f4e","PS2",2020-11-23,"0f4e","3925461","standard",99,99,29.4,158.8,2.5
"YLT","20201124_151628_04_222f","PSB.SD",2020-11-24,"222f","3928708","standard",99,99,27.4,152.9,1
"YLT","20201125_154003_1014","PS2",2020-11-25,"1014","3931835","standard",49,49,28.9,158.2,5
"YLT","20201127_160523_32_2274","PSB.SD",2020-11-27,"2274","3937001","standard",93,93,30.2,164.9,4
"YLT","20201127_161526_73_1066","PS2.SD",2020-11-27,"1066","3939335","standard",68,68,30.6,167.2,5.1
"YLT","20201129_130853_1_1054","PS2",2020-11-29,"1054","3942366","standard",54,54,10,126.9,1.1
"YLT","20201129_151819_37_225a","PSB.SD",2020-11-29,"225a","3942912","standard",94,94,26.6,153.2,2
"YLT","20201129_154116_0f15","PS2",2020-11-29,"0f15","3943574","standard",58,58,28.3,158.6,5
"YLT","20201129_154919_09_105c","PS2.SD",2020-11-29,"105c","3942652","standard",76,76,29.1,161.1,2
"YLT","20201201_160235_37_2406","PSB.SD",2020-12-01,"2406","3948744","standard",98,98,29.6,164.5,3.5
"YLT","20201202_153957_1035","PS2",2020-12-02,"1035","3952486","standard",100,100,27.6,158,5
"YLT","20201203_151421_76_2259","PSB.SD",2020-12-03,"2259","3954610","standard",99,99,25.9,152.9,5
"YLT","20201206_153336_56_106a","PS2.SD",2020-12-06,"106a","3963892","standard",99,99,26.7,156.7,1
"YLT","20201206_153338_10_106a","PS2.SD",2020-12-06,"106a","3963892","standard",99,99,26.6,156.7,1.1
"YLT","20201208_153540_1003","PS2",2020-12-08,"1003","3969346","standard",99,99,26.8,157.4,4
"YLT","20201210_153746_101b","PS2",2020-12-10,"101b","3974740","standard",99,99,26.7,157.6,1
"YLT","20201211_151853_0e26","PS2",2020-12-11,"0e26","3977611","standard",100,100,24.7,152.5,5
"YLT","20201211_153514_36_1069","PS2.SD",2020-12-11,"1069","3977190","standard",99,99,26.2,156.3,5
"YLT","20201211_153516_37_1069","PS2.SD",2020-12-11,"1069","3977190","standard",99,99,26.1,156.3,5
"YLT","20201215_160142_61_2413","PSB.SD",2020-12-15,"2413","3988061","standard",95,95,27.9,163.3,5
"YLT","20201217_160533_39_2412","PSB.SD",2020-12-17,"2412","3993266","standard",66,66,27.6,163.2,3.8
"YLT","20201218_151829_01_2441","PSB.SD",2020-12-18,"2441","3995717","standard",96,96,24.2,152,0.1
"YLT","20201219_153620_1010","PS2",2020-12-19,"1010","3998744","standard",59,59,25.9,156.5,4
"YLT","20201222_160141_36_2254","PSB.SD",2020-12-22,"2254","4006856","standard",99,99,27.4,162.5,4
"YLT","20201222_160143_71_2254","PSB.SD",2020-12-22,"2254","4006856","standard",99,99,27.6,162.4,4
"YLT","20201222_161235_68_1061","PS2.SD",2020-12-22,"1061","4007692","standard",99,99,28.1,165.1,2
"YLT","20201222_161237_18_1061","PS2.SD",2020-12-22,"1061","4007692","standard",98,98,28.2,165.1,2
"YLT","20201223_151850_0e0f","PS2",2020-12-23,"0e0f","4009709","standard",43,43,24.3,152.2,4.9
"YLT","20201223_153857_1009","PS2",2020-12-23,"1009","4009792","standard",71,71,25.6,156.1,4
"YLT","20201227_160459_88_225b","PSB.SD",2020-12-27,"225b","4020681","standard",97,97,27.4,161.7,4
"YLT","20201229_160227_34_2407","PSB.SD",2020-12-29,"2407","4026144","standard",98,98,27.5,161.5,2
"YLT","20201229_160229_61_2407","PSB.SD",2020-12-29,"2407","4026144","standard",98,98,27.6,161.4,2
"YLT","20201230_153626_1038","PS2",2020-12-30,"1038","4029065","standard",100,100,25.8,155.3,4.9
"YLT","20210102_153857_101b","PS2",2021-01-02,"101b","4037397","standard",57,57,25.9,154.8,3
"YLT","20210105_153908_1034","PS2",2021-01-05,"1034","4045773","standard",59,59,26,154.4,2
"YLT","20210105_161629_04_105a","PS2.SD",2021-01-05,"105a","4047570","standard",53,53,28.7,163.7,0.4
"YLT","20210105_161630_57_105a","PS2.SD",2021-01-05,"105a","4047570","standard",52,52,28.8,163.7,0.4
"YLT","20210107_160127_70_240f","PSB.SD",2021-01-07,"240f","4051529","standard",98,98,28.1,160,3
"YLT","20210107_160452_90_240c","PSB.SD",2021-01-07,"240c","4051265","standard",99,99,27.9,160.2,4
"YLT","20210107_160455_18_240c","PSB.SD",2021-01-07,"240c","4051265","standard",99,99,28.1,160.1,4
"YLT","20210109_153906_1040","PS2",2021-01-09,"1040","4057129","standard",100,100,26.3,153.7,3
"YLT","20210109_153907_1040","PS2",2021-01-09,"1040","4057129","standard",100,100,26.4,153.7,3
"YLT","20210110_153324_24_106a","PS2.SD",2021-01-10,"106a","4060614","standard",99,99,25.8,152,4
"YLT","20210112_160459_45_2407","PSB.SD",2021-01-12,"2407","4065404","standard",99,99,28.6,159.3,5
"YLT","20210113_160046_40_2406","PSB.SD",2021-01-13,"2406","4067881","standard",99,99,28.9,159.1,5
"YLT","20210114_153556_1008","PS2",2021-01-14,"1008","4070525","standard",99,99,27,152.8,5
"YLT","20210117_161438_95_1064","PS2.SD",2021-01-17,"1064","4078357","standard",75,75,30.3,161.7,1.1
"YLT","20210118_160110_87_225b","PSB.SD",2021-01-18,"225b","4081536","standard",98,98,29.6,158.2,2
"YLT","20210119_160523_94_2413","PSB.SD",2021-01-19,"2413","4083793","standard",99,99,29.7,158.3,5
"YLT","20210120_151056_63_2235","PSB.SD",2021-01-20,"2235","4086434","standard",98,98,25.1,145.6,1
"YLT","20210120_155053_17_105c","PS2.SD",2021-01-20,"105c","4086373","standard",99,99,28.7,154.6,5
"YLT","20210120_160141_16_2419","PSB.SD",2021-01-20,"2419","4086541","standard",98,98,29.9,157.9,3.1
"YLT","20210122_152047_23_225a","PSB.SD",2021-01-22,"225a","4093173","standard",98,98,26,146.8,5
"YLT","20210122_152049_53_225a","PSB.SD",2021-01-22,"225a","4093173","standard",98,98,26.1,146.7,5
"YLT","20210122_153831_0f17","PS2",2021-01-22,"0f17","4092011","standard",100,100,28.5,151.9,5
"YLT","20210123_153218_72_106c","PS2.SD",2021-01-23,"106c","4095660","standard",100,100,27.7,149.6,4.1
"YLT","20210123_153629_1003","PS2",2021-01-23,"1003","4094912","standard",99,99,28.3,151,2
"YLT","20210128_153523_1011","PS2",2021-01-28,"1011","4108755","standard",83,83,29.5,150.3,5.1
"YLT","20210128_160346_63_227b","PSB.SD",2021-01-28,"227b","4109329","standard",44,44,31.5,156.7,2
"YLT","20210129_160429_12_2403","PSB.SD",2021-01-29,"2403","4111788","standard",99,99,31.7,156.6,5
"YLT","20210130_160319_73_2307","PSB.SD",2021-01-30,"2307","4114675","standard",99,99,32,156.3,3
"YLT","20210203_152053_0e0f","PS2",2021-02-03,"0e0f","4127276","standard",99,99,28.9,145,3
"YLT","20210203_152054_0e0f","PS2",2021-02-03,"0e0f","4127276","standard",96,96,29,145,3
"YLT","20210204_161701_66_1059","PS2.SD",2021-02-04,"1059","4130389","standard",100,100,34.4,159.4,2.1
"YLT","20210217_160415_24_2406","PSB.SD",2021-02-17,"2406","4172881","standard",95,95,37.3,153.8,5
"YLT","20210217_160417_52_2406","PSB.SD",2021-02-17,"2406","4172881","standard",98,98,37.4,153.8,5
"YLT","20210220_151634_99_2264","PSB.SD",2021-02-20,"2264","4183430","standard",100,100,33.8,141.4,5
"YLT","20210221_152101_72_2441","PSB.SD",2021-02-21,"2441","4186612","standard",0,0,33.9,141.2,5
"YLT","20210221_155907_61_2307","PSB.SD",2021-02-21,"2307","4186758","standard",99,99,38.7,153,4.9
"YLT","20210221_155909_98_2307","PSB.SD",2021-02-21,"2307","4186758","standard",98,98,38.8,152.9,5
"YLT","20210223_160407_56_2413","PSB.SD",2021-02-23,"2413","4194585","standard",99,99,39.4,153,3
"YLT","20210224_153533_1013","PS2",2021-02-24,"1013","4198099","standard",100,100,37.4,145.7,5
"YLT","20210225_153908_1014","PS2",2021-02-25,"1014","4202189","standard",100,100,37.6,145.5,4
"YLT","20210225_160003_95_227c","PSB.SD",2021-02-25,"227c","4201969","standard",99,99,40.3,152.7,4.8
"YLT","20210302_150908_57_2420","PSB.SD",2021-03-02,"2420","4228925","standard",99,99,36.1,137.6,5
"YLT","20210302_150910_94_2420","PSB.SD",2021-03-02,"2420","4228925","standard",99,99,36.2,137.5,5
"YLT","20210302_160311_05_2416","PSB.SD",2021-03-02,"2416","4219739","standard",56,56,41.8,151.9,3
"YLT","20210303_153759_1012","PS2",2021-03-03,"1012","4224372","standard",100,100,39.8,144.6,0.1
"YLT","20210305_150943_22_222b","PSB.SD",2021-03-05,"222b","4231641","standard",100,100,37.3,137.1,4
"YLT","20210305_153844_1032","PS2",2021-03-05,"1032","4231261","standard",100,100,40.5,144.1,5
"YLT","20210306_160457_74_2274","PSB.SD",2021-03-06,"2274","4234582","standard",99,99,43.4,151.7,5
"YLT","20210306_160500_09_2274","PSB.SD",2021-03-06,"2274","4234582","standard",98,98,43.5,151.5,5.1
"YLT","20210307_125334_1050","PS2",2021-03-07,"1050","4237708","standard",92,92,14.4,107.9,5.1
"YLT","20210311_150923_06_241b","PSB.SD",2021-03-11,"241b","4253769","standard",87,87,39.3,135.6,3.1
"YLT","20210311_153828_1040","PS2",2021-03-11,"1040","4253513","standard",100,100,42.8,143.2,1
"YLT","20210314_124957_1050","PS2",2021-03-14,"1050","4263107","standard",98,98,16.3,105.8,4
"YLT","20210321_150826_00_2442","PSB.SD",2021-03-21,"2442","4288799","standard",99,99,43,133.4,5.1
"YLT","20210322_151557_0e20","PS2",2021-03-22,"0e20","4292711","standard",99,99,44.3,134.9,5
"YLT","20210326_152852_26_1063","PS2.SD",2021-03-26,"1063","4307867","standard",99,99,47.1,137,3.1
"YLT","20210326_160129_02_2412","PSB.SD",2021-03-26,"2412","4307594","standard",99,99,51.3,148.6,0.8
"ZGT","20201105_130702_0f32","PS2",2020-11-05,"0f32","3870113","standard",97,97,15.2,124.5,1
"ZGT","20201105_153116_20_106b","PS2.SD",2020-11-05,"106b","3876348","standard",95,95,33.3,156.6,4
"ZGT","20201105_160609_68_1058","PS2.SD",2020-11-05,"1058","3870925","standard",58,58,35.7,167.2,4
"ZGT","20201109_130822_0f2b","PS2",2020-11-09,"0f2b","3882665","standard",96,96,14.2,125.1,2.9
"ZGT","20201109_153543_1035","PS2",2020-11-09,"1035","3884841","standard",99,99,32.4,157.9,4
"ZGT","20201109_155841_16_2407","PSB.SD",2020-11-09,"2407","3884831","standard",100,100,34.1,165,2
"ZGT","20201114_150744_38_2206","PSB.SD",2020-11-14,"2206","3900631","standard",98,98,28.8,151.1,5
"ZGT","20201114_160819_68_1061","PS2.SD",2020-11-14,"1061","3898584","standard",61,61,33.1,167.5,2.1
"ZGT","20201115_155637_32_2401","PSB.SD",2020-11-15,"2401","3901371","standard",98,98,32.5,165.2,5
"ZGT","20201115_155639_58_2401","PSB.SD",2020-11-15,"2401","3901371","standard",98,98,32.6,165.1,5
"ZGT","20201115_155809_92_2307","PSB.SD",2020-11-15,"2307","3902308","standard",98,98,32.6,165.1,4
"ZGT","20201116_153516_1011","PS2",2020-11-16,"1011","3904803","standard",99,99,30.6,158.3,3
"ZGT","20201117_155627_43_2406","PSB.SD",2020-11-17,"2406","3908144","standard",98,98,32,165.1,5.4
"ZGT","20201118_153157_79_106c","PS2.SD",2020-11-18,"106c","3921281","standard",99,99,29.9,157.2,6.2
"ZGT","20201118_155836_73_2403","PSB.SD",2020-11-18,"2403","3910263","standard",98,98,31.7,165.1,2.9
"ZGT","20201118_160005_30_227c","PSB.SD",2020-11-18,"227c","3910545","standard",97,97,31.7,165.3,1
"ZGT","20201119_153254_1001","PS2",2020-11-19,"1001","3913826","standard",99,99,29.9,158.3,2
"ZGT","20201120_153406_1002","PS2",2020-11-20,"1002","3916424","standard",100,100,29.7,158.5,1
"ZGT","20201120_153407_1002","PS2",2020-11-20,"1002","3916424","standard",99,99,29.7,158.5,1
"ZGT","20201122_151055_14_2441","PSB.SD",2020-11-22,"2441","3921998","standard",39,39,27.6,153.3,5
"ZGT","20201122_151145_0e26","PS2",2020-11-22,"0e26","3922339","standard",43,43,27.6,153.3,5
"ZGT","20201124_153006_00_1065","PS2.SD",2020-11-24,"1065","3929396","standard",98,98,28.4,157.3,1.1
"ZGT","20201127_153052_1025","PS2",2020-11-27,"1025","3937683","standard",99,99,28.2,158.1,4.9
"ZGT","20201128_160657_63_1061","PS2.SD",2020-11-28,"1061","3941173","standard",70,70,30.1,167.3,4
"ZGT","20201129_151149_26_2262","PSB.SD",2020-11-29,"2262","3943202","standard",96,96,26.1,153.4,5
"ZGT","20201129_151151_53_2262","PSB.SD",2020-11-29,"2262","3943202","standard",97,97,26.3,153.3,5
"ZGT","20201129_153530_103b","PS2",2020-11-29,"103b","3944235","standard",99,99,27.8,158.4,5
"ZGT","20201202_151237_47_2279","PSB.SD",2020-12-02,"2279","3951721","standard",98,98,25.6,153.4,4
"ZGT","20201202_151239_72_2279","PSB.SD",2020-12-02,"2279","3951721","standard",98,98,25.8,153.4,4
"ZGT","20201203_151235_07_2280","PSB.SD",2020-12-03,"2280","3954349","standard",99,99,25.5,153.3,3
"ZGT","20201203_153206_103b","PS2",2020-12-03,"103b","3954376","standard",99,99,27.2,158.1,3
"ZGT","20201203_153319_1014","PS2",2020-12-03,"1014","3955306","standard",99,99,27.1,158.1,1
"ZGT","20201205_152958_01_106d","PS2.SD",2020-12-05,"106d","3960715","standard",97,97,26.4,156.9,4
"ZGT","20201205_155924_86_240c","PSB.SD",2020-12-05,"240c","3960315","standard",100,100,28.4,164.4,2
"ZGT","20201208_153337_101f","PS2",2020-12-08,"101f","3969189","standard",99,99,26.4,157.7,0.1
"ZGT","20201208_155627_35_2412","PSB.SD",2020-12-08,"2412","3969148","standard",98,98,28.1,164.2,5.1
"ZGT","20201209_155930_85_2402","PSB.SD",2020-12-09,"2402","3972003","standard",83,83,28,164.1,0.2
"ZGT","20201215_155847_72_2407","PSB.SD",2020-12-15,"2407","3988124","standard",97,97,27.4,163.4,1
"ZGT","20201217_153425_1034","PS2",2020-12-17,"1034","3993751","standard",100,100,25.6,157.2,1
"ZGT","20201217_155609_49_240f","PSB.SD",2020-12-17,"240f","3993499","standard",1,1,27.2,163.2,4
"ZGT","20201217_155611_85_240f","PSB.SD",2020-12-17,"240f","3993499","standard",1,1,27.4,163.1,4
"ZGT","20201218_155858_62_2307","PSB.SD",2020-12-18,"2307","3995916","standard",94,94,27.2,163,0.9
"ZGT","20201219_151112_0e26","PS2",2020-12-19,"0e26","3999162","standard",54,54,23.7,151.9,2
"ZGT","20201222_153612_1008","PS2",2020-12-22,"1008","4006826","standard",99,99,25.2,156.5,4.9
"ZGT","20201222_160042_12_2407","PSB.SD",2020-12-22,"2407","4007382","standard",98,98,27,162.6,5
"ZGT","20201223_153046_103c","PS2",2020-12-23,"103c","4009603","standard",46,46,25.3,156.1,5
"ZGT","20201226_153410_103b","PS2",2020-12-26,"103b","4018419","standard",100,100,25.3,155.9,2
"ZGT","20201227_153453_1009","PS2",2020-12-27,"1009","4020631","standard",99,99,25.2,155.7,5
"ZGT","20201229_155822_92_2307","PSB.SD",2020-12-29,"2307","4026135","standard",1,1,27.1,161.5,2.1
"ZGT","20201230_155826_35_2426","PSB.SD",2020-12-30,"2426","4029436","standard",97,97,27.1,161.5,2
"ZGT","20210102_154650_10_105c","PS2.SD",2021-01-02,"105c","4036998","standard",52,52,26.2,157.7,5
"ZGT","20210104_153043_101f","PS2",2021-01-04,"101f","4043077","standard",98,98,25.6,154.4,5
"ZGT","20210107_150908_93_2235","PSB.SD",2021-01-07,"2235","4051154","standard",95,95,23.1,148.1,5
"ZGT","20210107_150911_14_2235","PSB.SD",2021-01-07,"2235","4051154","standard",95,95,23.2,148.1,5
"ZGT","20210107_160010_57_227b","PSB.SD",2021-01-07,"227b","4051254","standard",97,97,27.6,160.2,5
"ZGT","20210109_153219_1011","PS2",2021-01-09,"1011","4056797","standard",99,99,26,153.8,3
"ZGT","20210110_151431_70_2276","PSB.SD",2021-01-10,"2276","4059294","standard",96,96,24.2,149.2,0.1
"ZGT","20210112_160125_72_2426","PSB.SD",2021-01-12,"2426","4065049","standard",97,97,28.2,159.6,5
"ZGT","20210112_161213_75_105a","PS2.SD",2021-01-12,"105a","4065369","standard",98,98,29.1,162.9,1.1
"ZGT","20210113_161200_48_1058","PS2.SD",2021-01-13,"1058","4067937","standard",43,43,29.2,162.5,3.1
"ZGT","20210114_161319_38_105e","PS2.SD",2021-01-14,"105e","4070491","standard",98,98,29.3,162.6,5.1
"ZGT","20210114_161320_91_105e","PS2.SD",2021-01-14,"105e","4070491","standard",98,98,29.4,162.6,5.1
"ZGT","20210115_153413_0f22","PS2",2021-01-15,"0f22","4073771","standard",99,99,26.9,153.3,2
"ZGT","20210117_155634_89_227c","PSB.SD",2021-01-17,"227c","4078995","standard",97,97,29,158.8,4.9
"ZGT","20210118_155857_07_240f","PSB.SD",2021-01-18,"240f","4082177","standard",47,47,29.2,158.5,1
"ZGT","20210119_155622_79_2416","PSB.SD",2021-01-19,"2416","4084009","standard",98,98,29.3,158.3,2
"ZGT","20210119_155625_15_2416","PSB.SD",2021-01-19,"2416","4084009","standard",97,97,29.4,158.2,2
"ZGT","20210120_153510_100a","PS2",2021-01-20,"100a","4086713","standard",98,98,27.4,152,5
"ZGT","20210120_155601_17_2307","PSB.SD",2021-01-20,"2307","4087582","standard",60,60,29.5,158.1,3
"ZGT","20210120_155603_53_2307","PSB.SD",2021-01-20,"2307","4087582","standard",58,58,29.6,158.1,3
"ZGT","20210122_153103_1014","PS2",2021-01-22,"1014","4093075","standard",99,99,27.8,151.5,4.9
"ZGT","20210123_160957_52_1060","PS2.SD",2021-01-23,"1060","4095217","standard",99,99,31.1,161.3,5
"ZGT","20210124_151609_0e20","PS2",2021-01-24,"0e20","4097693","standard",99,99,26.3,146.9,5
"ZGT","20210124_153541_1012","PS2",2021-01-24,"1012","4097627","standard",99,99,28.1,151.4,5
"ZGT","20210124_161001_17_1064","PS2.SD",2021-01-24,"1064","4097806","standard",100,100,31.3,161,2
"ZGT","20210128_155904_00_2401","PSB.SD",2021-01-28,"2401","4108972","standard",46,46,31.1,157,2.1
"ZGT","20210128_155906_27_2401","PSB.SD",2021-01-28,"2401","4108972","standard",46,46,31.2,157,2.1
"ZGT","20210129_155615_65_240f","PSB.SD",2021-01-29,"240f","4112375","standard",96,96,31.5,156.7,5
"ZGT","20210130_151350_0e26","PS2",2021-01-30,"0e26","4114587","standard",98,98,27.1,145,5
"ZGT","20210130_160022_83_227a","PSB.SD",2021-01-30,"227a","4114910","standard",100,100,31.6,156.6,5
"ZGT","20210203_150916_0e26","PS2",2021-02-03,"0e26","4126937","standard",65,65,28.2,144.1,5
"ZGT","20210204_153203_1025","PS2",2021-02-04,"1025","4130265","standard",99,99,30.6,149.2,0.2
"ZGT","20210206_151350_0e3a","PS2",2021-02-06,"0e3a","4136905","standard",99,99,29.4,144.6,4.1
"ZGT","20210206_152302_81_1065","PS2.SD",2021-02-06,"1065","4137401","standard",100,100,30.3,147,5
"ZGT","20210206_153332_1008","PS2",2021-02-06,"1008","4136339","standard",99,99,31.3,149.1,0
"ZGT","20210208_160942_75_1061","PS2.SD",2021-02-08,"1061","4143140","standard",99,99,35.3,159.1,4
"ZGT","20210217_155922_73_2401","PSB.SD",2021-02-17,"2401","4172858","standard",99,99,36.9,154.1,3.1
"ZGT","20210220_153205_1011","PS2",2021-02-20,"1011","4183225","standard",94,94,35.6,146.6,2
"ZGT","20210220_155724_65_2416","PSB.SD",2021-02-20,"2416","4184332","standard",90,90,37.9,153.5,1
"ZGT","20210220_155727_01_2416","PSB.SD",2021-02-20,"2416","4184332","standard",87,87,38,153.4,1
"ZGT","20210221_155926_85_2424","PSB.SD",2021-02-21,"2424","4186869","standard",99,99,38.2,153.4,4
"ZGT","20210221_155929_20_2424","PSB.SD",2021-02-21,"2424","4186869","standard",99,99,38.3,153.3,4
